GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S03,HD02_S03,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08,HD01_S09,HD02_S09,HD01_S10,HD02_S10,HD01_S18,HD02_S18,HD01_S23,HD02_S23,HD01_S24,HD02_S24,HD01_S25,HD02_S25,HD01_S26,HD02_S26,HD01_S27,HD02_S27,HD01_S28,HD02_S28,HD01_S29,HD02_S29,HD01_S30,HD02_S30,HD01_S31,HD02_S31,HD01_S32,HD02_S32,HD01_S33,HD02_S33,HD01_S34,HD02_S34,HD01_S35,HD02_S35,HD01_S36,HD02_S36,HD01_S37,HD02_S37,HD01_S38,HD02_S38,HD01_S39,HD02_S39,HD01_S40,HD02_S40,HD01_S41,HD02_S41,HD01_S42,HD02_S42
1400000US42003110600,42003110600,"Census Tract 1106, Allegheny County, Pennsylvania",2406,100.0,2353,97.8,1735,72.1,518,21.5,3,0.1,2,0.1,0,0.0,0,0.0,1,0.0,76,3.2,0,0.0,21,0.9,53,2.2,3,0.1,42,1.7,2,0.1,6,0.2,2406,100.0,70,2.9,12,0.5,14,0.6,3,0.1,41,1.7,2336,97.1,2406,100.0,2353,97.8,61,2.5,2292,95.3,53,2.2,9,0.4,44,1.8
1400000US42003111300,42003111300,"Census Tract 1113, Allegheny County, Pennsylvania",2639,100.0,2543,96.4,659,25.0,1795,68.0,6,0.2,4,0.2,0,0.0,0,0.0,2,0.1,51,1.9,11,0.4,21,0.8,96,3.6,13,0.5,71,2.7,1,0.0,11,0.4,2639,100.0,65,2.5,21,0.8,18,0.7,7,0.3,19,0.7,2574,97.5,2639,100.0,2543,96.4,44,1.7,2499,94.7,96,3.6,21,0.8,75,2.8
1400000US42003111400,42003111400,"Census Tract 1114, Allegheny County, Pennsylvania",1353,100.0,1303,96.3,169,12.5,1087,80.3,5,0.4,1,0.1,1,0.1,0,0.0,3,0.2,29,2.1,1,0.1,12,0.9,50,3.7,6,0.4,44,3.3,0,0.0,0,0.0,1353,100.0,26,1.9,11,0.8,7,0.5,0,0.0,8,0.6,1327,98.1,1353,100.0,1303,96.3,25,1.8,1278,94.5,50,3.7,1,0.1,49,3.6
1400000US42003111500,42003111500,"Census Tract 1115, Allegheny County, Pennsylvania",3230,100.0,3143,97.3,808,25.0,2181,67.5,5,0.2,0,0.0,0,0.0,0,0.0,5,0.2,139,4.3,0,0.0,10,0.3,87,2.7,11,0.3,61,1.9,2,0.1,13,0.4,3230,100.0,77,2.4,21,0.7,15,0.5,8,0.2,33,1.0,3153,97.6,3230,100.0,3143,97.3,71,2.2,3072,95.1,87,2.7,6,0.2,81,2.5
1400000US42003120300,42003120300,"Census Tract 1203, Allegheny County, Pennsylvania",1650,100.0,1617,98.0,38,2.3,1572,95.3,7,0.4,2,0.1,0,0.0,0,0.0,5,0.3,0,0.0,0,0.0,0,0.0,33,2.0,3,0.2,23,1.4,2,0.1,5,0.3,1650,100.0,9,0.5,2,0.1,2,0.1,0,0.0,5,0.3,1641,99.5,1650,100.0,1617,98.0,7,0.4,1610,97.6,33,2.0,2,0.1,31,1.9
1400000US42003120400,42003120400,"Census Tract 1204, Allegheny County, Pennsylvania",869,100.0,837,96.3,35,4.0,775,89.2,3,0.3,0,0.0,0,0.0,0,0.0,3,0.3,18,2.1,0,0.0,6,0.7,32,3.7,0,0.0,26,3.0,0,0.0,6,0.7,869,100.0,11,1.3,1,0.1,1,0.1,0,0.0,9,1.0,858,98.7,869,100.0,837,96.3,11,1.3,826,95.1,32,3.7,0,0.0,32,3.7
1400000US42003120700,42003120700,"Census Tract 1207, Allegheny County, Pennsylvania",818,100.0,806,98.5,19,2.3,782,95.6,3,0.4,0,0.0,1,0.1,0,0.0,2,0.2,1,0.1,0,0.0,1,0.1,12,1.5,2,0.2,10,1.2,0,0.0,0,0.0,818,100.0,7,0.9,0,0.0,6,0.7,0,0.0,1,0.1,811,99.1,818,100.0,806,98.5,5,0.6,801,97.9,12,1.5,2,0.2,10,1.2
1400000US42003120800,42003120800,"Census Tract 1208, Allegheny County, Pennsylvania",859,100.0,838,97.6,120,14.0,708,82.4,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,7,0.8,21,2.4,0,0.0,18,2.1,0,0.0,3,0.3,859,100.0,21,2.4,7,0.8,13,1.5,0,0.0,1,0.1,838,97.6,859,100.0,838,97.6,14,1.6,824,95.9,21,2.4,7,0.8,14,1.6
1400000US42003130100,42003130100,"Census Tract 1301, Allegheny County, Pennsylvania",1910,100.0,1845,96.6,47,2.5,1769,92.6,9,0.5,2,0.1,0,0.0,0,0.0,7,0.4,2,0.1,0,0.0,18,0.9,65,3.4,6,0.3,47,2.5,0,0.0,12,0.6,1910,100.0,36,1.9,1,0.1,18,0.9,1,0.1,16,0.8,1874,98.1,1910,100.0,1845,96.6,29,1.5,1816,95.1,65,3.4,7,0.4,58,3.0
1400000US42003130200,42003130200,"Census Tract 1302, Allegheny County, Pennsylvania",1370,100.0,1342,98.0,21,1.5,1291,94.2,5,0.4,2,0.1,0,0.0,0,0.0,3,0.2,5,0.4,0,0.0,20,1.5,28,2.0,2,0.1,25,1.8,0,0.0,1,0.1,1370,100.0,25,1.8,17,1.2,6,0.4,0,0.0,2,0.1,1345,98.2,1370,100.0,1342,98.0,23,1.7,1319,96.3,28,2.0,2,0.1,26,1.9
1400000US42003130300,42003130300,"Census Tract 1303, Allegheny County, Pennsylvania",1153,100.0,1118,97.0,25,2.2,1083,93.9,5,0.4,2,0.2,0,0.0,0,0.0,3,0.3,2,0.2,0,0.0,3,0.3,35,3.0,1,0.1,29,2.5,1,0.1,4,0.3,1153,100.0,12,1.0,1,0.1,9,0.8,1,0.1,1,0.1,1141,99.0,1153,100.0,1118,97.0,10,0.9,1108,96.1,35,3.0,2,0.2,33,2.9
1400000US42003130400,42003130400,"Census Tract 1304, Allegheny County, Pennsylvania",1191,100.0,1174,98.6,21,1.8,1137,95.5,7,0.6,5,0.4,0,0.0,0,0.0,2,0.2,5,0.4,0,0.0,4,0.3,17,1.4,0,0.0,15,1.3,0,0.0,2,0.2,1191,100.0,9,0.8,2,0.2,4,0.3,0,0.0,3,0.3,1182,99.2,1191,100.0,1174,98.6,7,0.6,1167,98.0,17,1.4,2,0.2,15,1.3
1400000US42003130600,42003130600,"Census Tract 1306, Allegheny County, Pennsylvania",3169,100.0,3059,96.5,65,2.1,2953,93.2,18,0.6,7,0.2,0,0.0,0,0.0,11,0.3,14,0.4,2,0.1,7,0.2,110,3.5,0,0.0,95,3.0,1,0.0,14,0.4,3169,100.0,37,1.2,16,0.5,9,0.3,3,0.1,9,0.3,3132,98.8,3169,100.0,3059,96.5,35,1.1,3024,95.4,110,3.5,2,0.1,108,3.4
1400000US42003140100,42003140100,"Census Tract 1401, Allegheny County, Pennsylvania",5476,100.0,5297,96.7,3668,67.0,192,3.5,15,0.3,4,0.1,0,0.0,0,0.0,11,0.2,1233,22.5,0,0.0,189,3.5,179,3.3,17,0.3,149,2.7,0,0.0,13,0.2,5476,100.0,304,5.6,72,1.3,37,0.7,25,0.5,170,3.1,5172,94.4,5476,100.0,5297,96.7,284,5.2,5013,91.5,179,3.3,20,0.4,159,2.9
1400000US42003140200,42003140200,"Census Tract 1402, Allegheny County, Pennsylvania",2447,100.0,2398,98.0,1801,73.6,85,3.5,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,484,19.8,1,0.0,26,1.1,49,2.0,12,0.5,32,1.3,0,0.0,5,0.2,2447,100.0,86,3.5,17,0.7,12,0.5,6,0.2,51,2.1,2361,96.5,2447,100.0,2398,98.0,82,3.4,2316,94.6,49,2.0,4,0.2,45,1.8
1400000US42003140300,42003140300,"Census Tract 1403, Allegheny County, Pennsylvania",3440,100.0,3380,98.3,3055,88.8,91,2.6,5,0.1,4,0.1,0,0.0,0,0.0,1,0.0,218,6.3,1,0.0,10,0.3,60,1.7,3,0.1,49,1.4,4,0.1,4,0.1,3440,100.0,79,2.3,15,0.4,6,0.2,12,0.3,46,1.3,3361,97.7,3440,100.0,3380,98.3,71,2.1,3309,96.2,60,1.7,8,0.2,52,1.5
1400000US42003140400,42003140400,"Census Tract 1404, Allegheny County, Pennsylvania",2306,100.0,2269,98.4,2094,90.8,55,2.4,8,0.3,6,0.3,0,0.0,0,0.0,2,0.1,95,4.1,0,0.0,17,0.7,37,1.6,2,0.1,32,1.4,1,0.0,2,0.1,2306,100.0,62,2.7,20,0.9,6,0.3,1,0.0,35,1.5,2244,97.3,2306,100.0,2269,98.4,61,2.6,2208,95.8,37,1.6,1,0.0,36,1.6
1400000US42003140500,42003140500,"Census Tract 1405, Allegheny County, Pennsylvania",2054,100.0,1952,95.0,721,35.1,1137,55.4,7,0.3,7,0.3,0,0.0,0,0.0,0,0.0,64,3.1,0,0.0,23,1.1,102,5.0,8,0.4,83,4.0,0,0.0,11,0.5,2054,100.0,69,3.4,17,0.8,17,0.8,2,0.1,33,1.6,1985,96.6,2054,100.0,1952,95.0,48,2.3,1904,92.7,102,5.0,21,1.0,81,3.9
1400000US42003140600,42003140600,"Census Tract 1406, Allegheny County, Pennsylvania",3002,100.0,2935,97.8,2637,87.8,191,6.4,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,83,2.8,2,0.1,21,0.7,67,2.2,7,0.2,54,1.8,2,0.1,4,0.1,3002,100.0,75,2.5,29,1.0,4,0.1,3,0.1,39,1.3,2927,97.5,3002,100.0,2935,97.8,64,2.1,2871,95.6,67,2.2,11,0.4,56,1.9
1400000US42003140800,42003140800,"Census Tract 1408, Allegheny County, Pennsylvania",4554,100.0,4452,97.8,3815,83.8,93,2.0,3,0.1,3,0.1,0,0.0,0,0.0,0,0.0,487,10.7,0,0.0,54,1.2,102,2.2,10,0.2,89,2.0,0,0.0,3,0.1,4554,100.0,167,3.7,45,1.0,15,0.3,13,0.3,94,2.1,4387,96.3,4554,100.0,4452,97.8,142,3.1,4310,94.6,102,2.2,25,0.5,77,1.7
1400000US42003141000,42003141000,"Census Tract 1410, Allegheny County, Pennsylvania",928,100.0,912,98.3,857,92.3,17,1.8,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,29,3.1,1,0.1,7,0.8,16,1.7,2,0.2,14,1.5,0,0.0,0,0.0,928,100.0,23,2.5,7,0.8,3,0.3,1,0.1,12,1.3,905,97.5,928,100.0,912,98.3,18,1.9,894,96.3,16,1.7,5,0.5,11,1.2
1400000US42003141100,42003141100,"Census Tract 1411, Allegheny County, Pennsylvania",1361,100.0,1331,97.8,1226,90.1,57,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,3.2,2,0.1,3,0.2,30,2.2,1,0.1,26,1.9,0,0.0,3,0.2,1361,100.0,31,2.3,11,0.8,1,0.1,2,0.1,17,1.2,1330,97.7,1361,100.0,1331,97.8,29,2.1,1302,95.7,30,2.2,2,0.1,28,2.1
1400000US42003141300,42003141300,"Census Tract 1413, Allegheny County, Pennsylvania",5177,100.0,5061,97.8,4061,78.4,205,4.0,3,0.1,2,0.0,0,0.0,0,0.0,1,0.0,757,14.6,1,0.0,34,0.7,116,2.2,13,0.3,90,1.7,4,0.1,9,0.2,5177,100.0,149,2.9,29,0.6,15,0.3,9,0.2,96,1.9,5028,97.1,5177,100.0,5061,97.8,137,2.6,4924,95.1,116,2.2,12,0.2,104,2.0
1400000US42003141400,42003141400,"Census Tract 1414, Allegheny County, Pennsylvania",5351,100.0,5221,97.6,4491,83.9,189,3.5,5,0.1,3,0.1,0,0.0,0,0.0,2,0.0,479,9.0,0,0.0,57,1.1,130,2.4,11,0.2,106,2.0,0,0.0,13,0.2,5351,100.0,172,3.2,40,0.7,18,0.3,10,0.2,104,1.9,5179,96.8,5351,100.0,5221,97.6,157,2.9,5064,94.6,130,2.4,15,0.3,115,2.1
1400000US42003151600,42003151600,"Census Tract 1516, Allegheny County, Pennsylvania",2363,100.0,2304,97.5,2187,92.6,72,3.0,4,0.2,2,0.1,0,0.0,0,0.0,2,0.1,36,1.5,0,0.0,5,0.2,59,2.5,1,0.0,48,2.0,0,0.0,10,0.4,2363,100.0,53,2.2,17,0.7,3,0.1,2,0.1,31,1.3,2310,97.8,2363,100.0,2304,97.5,49,2.1,2255,95.4,59,2.5,4,0.2,55,2.3
1400000US42003151700,42003151700,"Census Tract 1517, Allegheny County, Pennsylvania",4931,100.0,4833,98.0,4253,86.3,248,5.0,9,0.2,1,0.0,0,0.0,0,0.0,8,0.2,276,5.6,0,0.0,47,1.0,98,2.0,7,0.1,80,1.6,1,0.0,10,0.2,4931,100.0,156,3.2,44,0.9,22,0.4,8,0.2,82,1.7,4775,96.8,4931,100.0,4833,98.0,148,3.0,4685,95.0,98,2.0,8,0.2,90,1.8
1400000US42003160800,42003160800,"Census Tract 1608, Allegheny County, Pennsylvania",2559,100.0,2504,97.9,2258,88.2,200,7.8,5,0.2,5,0.2,0,0.0,0,0.0,0,0.0,27,1.1,5,0.2,9,0.4,55,2.1,1,0.0,51,2.0,0,0.0,3,0.1,2559,100.0,32,1.3,16,0.6,4,0.2,0,0.0,12,0.5,2527,98.7,2559,100.0,2504,97.9,28,1.1,2476,96.8,55,2.1,4,0.2,51,2.0
1400000US42003160900,42003160900,"Census Tract 1609, Allegheny County, Pennsylvania",2872,100.0,2833,98.6,2587,90.1,142,4.9,5,0.2,4,0.1,0,0.0,0,0.0,1,0.0,90,3.1,0,0.0,9,0.3,39,1.4,0,0.0,38,1.3,1,0.0,0,0.0,2872,100.0,56,1.9,28,1.0,7,0.2,0,0.0,21,0.7,2816,98.1,2872,100.0,2833,98.6,55,1.9,2778,96.7,39,1.4,1,0.0,38,1.3
1400000US42003170200,42003170200,"Census Tract 1702, Allegheny County, Pennsylvania",3725,100.0,3682,98.8,3555,95.4,54,1.4,3,0.1,1,0.0,0,0.0,0,0.0,2,0.1,53,1.4,2,0.1,15,0.4,43,1.2,4,0.1,36,1.0,0,0.0,3,0.1,3725,100.0,106,2.8,65,1.7,15,0.4,2,0.1,24,0.6,3619,97.2,3725,100.0,3682,98.8,101,2.7,3581,96.1,43,1.2,5,0.1,38,1.0
1400000US42003170600,42003170600,"Census Tract 1706, Allegheny County, Pennsylvania",1864,100.0,1817,97.5,1658,88.9,116,6.2,3,0.2,1,0.1,0,0.0,0,0.0,2,0.1,15,0.8,2,0.1,23,1.2,47,2.5,3,0.2,37,2.0,1,0.1,6,0.3,1864,100.0,60,3.2,25,1.3,8,0.4,3,0.2,24,1.3,1804,96.8,1864,100.0,1817,97.5,53,2.8,1764,94.6,47,2.5,7,0.4,40,2.1
1400000US42003180300,42003180300,"Census Tract 1803, Allegheny County, Pennsylvania",2500,100.0,2384,95.4,1485,59.4,878,35.1,9,0.4,2,0.1,0,0.0,0,0.0,7,0.3,1,0.0,0,0.0,11,0.4,116,4.6,6,0.2,99,4.0,0,0.0,11,0.4,2500,100.0,58,2.3,25,1.0,29,1.2,0,0.0,4,0.2,2442,97.7,2500,100.0,2384,95.4,49,2.0,2335,93.4,116,4.6,9,0.4,107,4.3
1400000US42003180700,42003180700,"Census Tract 1807, Allegheny County, Pennsylvania",2011,100.0,1965,97.7,1537,76.4,391,19.4,5,0.2,2,0.1,0,0.0,0,0.0,3,0.1,7,0.3,0,0.0,25,1.2,46,2.3,1,0.0,44,2.2,0,0.0,1,0.0,2011,100.0,43,2.1,18,0.9,11,0.5,1,0.0,13,0.6,1968,97.9,2011,100.0,1965,97.7,40,2.0,1925,95.7,46,2.3,3,0.1,43,2.1
1400000US42003190300,42003190300,"Census Tract 1903, Allegheny County, Pennsylvania",1945,100.0,1923,98.9,1848,95.0,53,2.7,2,0.1,1,0.1,0,0.0,0,0.0,1,0.1,17,0.9,0,0.0,3,0.2,22,1.1,5,0.3,15,0.8,0,0.0,2,0.1,1945,100.0,15,0.8,7,0.4,4,0.2,0,0.0,4,0.2,1930,99.2,1945,100.0,1923,98.9,13,0.7,1910,98.2,22,1.1,2,0.1,20,1.0
1400000US42003191100,42003191100,"Census Tract 1911, Allegheny County, Pennsylvania",2425,100.0,2376,98.0,2244,92.5,69,2.8,2,0.1,1,0.0,0,0.0,0,0.0,1,0.0,53,2.2,0,0.0,8,0.3,49,2.0,2,0.1,46,1.9,0,0.0,1,0.0,2425,100.0,30,1.2,9,0.4,3,0.1,6,0.2,12,0.5,2395,98.8,2425,100.0,2376,98.0,28,1.2,2348,96.8,49,2.0,2,0.1,47,1.9
1400000US42003191400,42003191400,"Census Tract 1914, Allegheny County, Pennsylvania",2796,100.0,2727,97.5,2416,86.4,269,9.6,2,0.1,1,0.0,0,0.0,0,0.0,1,0.0,23,0.8,0,0.0,17,0.6,69,2.5,1,0.0,55,2.0,1,0.0,12,0.4,2796,100.0,52,1.9,22,0.8,13,0.5,2,0.1,15,0.5,2744,98.1,2796,100.0,2727,97.5,45,1.6,2682,95.9,69,2.5,7,0.3,62,2.2
1400000US42003191500,42003191500,"Census Tract 1915, Allegheny County, Pennsylvania",2047,100.0,1985,97.0,1760,86.0,193,9.4,3,0.1,2,0.1,0,0.0,0,0.0,1,0.0,16,0.8,1,0.0,12,0.6,62,3.0,2,0.1,53,2.6,1,0.0,6,0.3,2047,100.0,30,1.5,17,0.8,1,0.0,3,0.1,9,0.4,2017,98.5,2047,100.0,1985,97.0,27,1.3,1958,95.7,62,3.0,3,0.1,59,2.9
1400000US42003191600,42003191600,"Census Tract 1916, Allegheny County, Pennsylvania",4295,100.0,4156,96.8,3374,78.6,575,13.4,3,0.1,2,0.0,0,0.0,0,0.0,1,0.0,69,1.6,0,0.0,135,3.1,139,3.2,12,0.3,116,2.7,5,0.1,6,0.1,4295,100.0,299,7.0,208,4.8,24,0.6,13,0.3,54,1.3,3996,93.0,4295,100.0,4156,96.8,274,6.4,3882,90.4,139,3.2,25,0.6,114,2.7
1400000US42003191700,42003191700,"Census Tract 1917, Allegheny County, Pennsylvania",3448,100.0,3360,97.4,3079,89.3,200,5.8,3,0.1,3,0.1,0,0.0,0,0.0,0,0.0,49,1.4,0,0.0,29,0.8,88,2.6,6,0.2,70,2.0,0,0.0,12,0.3,3448,100.0,71,2.1,44,1.3,6,0.2,1,0.0,20,0.6,3377,97.9,3448,100.0,3360,97.4,59,1.7,3301,95.7,88,2.6,12,0.3,76,2.2
1400000US42003191800,42003191800,"Census Tract 1918, Allegheny County, Pennsylvania",5322,100.0,5228,98.2,4941,92.8,205,3.9,7,0.1,5,0.1,0,0.0,0,0.0,2,0.0,48,0.9,0,0.0,27,0.5,94,1.8,3,0.1,88,1.7,1,0.0,2,0.0,5322,100.0,87,1.6,26,0.5,14,0.3,11,0.2,36,0.7,5235,98.4,5322,100.0,5228,98.2,78,1.5,5150,96.8,94,1.8,9,0.2,85,1.6
1400000US42003191900,42003191900,"Census Tract 1919, Allegheny County, Pennsylvania",2183,100.0,2138,97.9,1994,91.3,107,4.9,4,0.2,0,0.0,0,0.0,0,0.0,4,0.2,27,1.2,0,0.0,6,0.3,45,2.1,4,0.2,41,1.9,0,0.0,0,0.0,2183,100.0,30,1.4,16,0.7,9,0.4,0,0.0,5,0.2,2153,98.6,2183,100.0,2138,97.9,28,1.3,2110,96.7,45,2.1,2,0.1,43,2.0
1400000US42003192000,42003192000,"Census Tract 1920, Allegheny County, Pennsylvania",3679,100.0,3607,98.0,3080,83.7,388,10.5,5,0.1,4,0.1,0,0.0,0,0.0,1,0.0,56,1.5,1,0.0,77,2.1,72,2.0,3,0.1,61,1.7,0,0.0,8,0.2,3679,100.0,145,3.9,99,2.7,14,0.4,4,0.1,28,0.8,3534,96.1,3679,100.0,3607,98.0,138,3.8,3469,94.3,72,2.0,7,0.2,65,1.8
1400000US42003202200,42003202200,"Census Tract 2022, Allegheny County, Pennsylvania",2568,100.0,2464,96.0,1531,59.6,836,32.6,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,85,3.3,0,0.0,11,0.4,104,4.0,0,0.0,102,4.0,0,0.0,2,0.1,2568,100.0,36,1.4,8,0.3,8,0.3,2,0.1,18,0.7,2532,98.6,2568,100.0,2464,96.0,33,1.3,2431,94.7,104,4.0,3,0.1,101,3.9
1400000US42003202300,42003202300,"Census Tract 2023, Allegheny County, Pennsylvania",4144,100.0,4053,97.8,3651,88.1,169,4.1,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,211,5.1,0,0.0,20,0.5,91,2.2,9,0.2,76,1.8,0,0.0,6,0.1,4144,100.0,56,1.4,13,0.3,11,0.3,0,0.0,32,0.8,4088,98.6,4144,100.0,4053,97.8,51,1.2,4002,96.6,91,2.2,5,0.1,86,2.1
1400000US42003210700,42003210700,"Census Tract 2107, Allegheny County, Pennsylvania",2130,100.0,2074,97.4,340,16.0,1707,80.1,9,0.4,1,0.0,0,0.0,0,0.0,8,0.4,13,0.6,1,0.0,4,0.2,56,2.6,6,0.3,47,2.2,0,0.0,3,0.1,2130,100.0,29,1.4,6,0.3,8,0.4,1,0.0,14,0.7,2101,98.6,2130,100.0,2074,97.4,22,1.0,2052,96.3,56,2.6,7,0.3,49,2.3
1400000US42003220600,42003220600,"Census Tract 2206, Allegheny County, Pennsylvania",1833,100.0,1777,96.9,1018,55.5,730,39.8,3,0.2,2,0.1,0,0.0,0,0.0,1,0.1,17,0.9,0,0.0,9,0.5,56,3.1,12,0.7,37,2.0,2,0.1,5,0.3,1833,100.0,55,3.0,27,1.5,11,0.6,0,0.0,17,0.9,1778,97.0,1833,100.0,1777,96.9,46,2.5,1731,94.4,56,3.1,9,0.5,47,2.6
1400000US42003240600,42003240600,"Census Tract 2406, Allegheny County, Pennsylvania",2714,100.0,2663,98.1,2204,81.2,331,12.2,3,0.1,2,0.1,0,0.0,0,0.0,1,0.0,108,4.0,1,0.0,16,0.6,51,1.9,7,0.3,40,1.5,0,0.0,4,0.1,2714,100.0,50,1.8,11,0.4,16,0.6,0,0.0,23,0.8,2664,98.2,2714,100.0,2663,98.1,48,1.8,2615,96.4,51,1.9,2,0.1,49,1.8
1400000US42003241200,42003241200,"Census Tract 2412, Allegheny County, Pennsylvania",884,100.0,856,96.8,703,79.5,134,15.2,5,0.6,0,0.0,1,0.1,0,0.0,4,0.5,8,0.9,0,0.0,6,0.7,28,3.2,2,0.2,21,2.4,0,0.0,5,0.6,884,100.0,20,2.3,4,0.5,15,1.7,1,0.1,0,0.0,864,97.7,884,100.0,856,96.8,18,2.0,838,94.8,28,3.2,2,0.2,26,2.9
1400000US42003250300,42003250300,"Census Tract 2503, Allegheny County, Pennsylvania",1090,100.0,1060,97.2,421,38.6,617,56.6,2,0.2,1,0.1,0,0.0,0,0.0,1,0.1,6,0.6,0,0.0,14,1.3,30,2.8,3,0.3,23,2.1,2,0.2,2,0.2,1090,100.0,25,2.3,8,0.7,8,0.7,5,0.5,4,0.4,1065,97.7,1090,100.0,1060,97.2,20,1.8,1040,95.4,30,2.8,5,0.5,25,2.3
1400000US42003250700,42003250700,"Census Tract 2507, Allegheny County, Pennsylvania",761,100.0,728,95.7,143,18.8,578,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,6,0.8,33,4.3,1,0.1,28,3.7,0,0.0,4,0.5,761,100.0,5,0.7,0,0.0,3,0.4,1,0.1,1,0.1,756,99.3,761,100.0,728,95.7,5,0.7,723,95.0,33,4.3,0,0.0,33,4.3
1400000US42003250900,42003250900,"Census Tract 2509, Allegheny County, Pennsylvania",1285,100.0,1248,97.1,569,44.3,665,51.8,2,0.2,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,11,0.9,37,2.9,8,0.6,24,1.9,0,0.0,5,0.4,1285,100.0,25,1.9,14,1.1,7,0.5,3,0.2,1,0.1,1260,98.1,1285,100.0,1248,97.1,20,1.6,1228,95.6,37,2.9,5,0.4,32,2.5
1400000US42003260200,42003260200,"Census Tract 2602, Allegheny County, Pennsylvania",2285,100.0,2212,96.8,1526,66.8,638,27.9,2,0.1,1,0.0,0,0.0,0,0.0,1,0.0,22,1.0,0,0.0,24,1.1,73,3.2,7,0.3,58,2.5,0,0.0,8,0.4,2285,100.0,52,2.3,17,0.7,16,0.7,10,0.4,9,0.4,2233,97.7,2285,100.0,2212,96.8,47,2.1,2165,94.7,73,3.2,5,0.2,68,3.0
1400000US42003260700,42003260700,"Census Tract 2607, Allegheny County, Pennsylvania",1744,100.0,1690,96.9,993,56.9,670,38.4,4,0.2,1,0.1,0,0.0,0,0.0,3,0.2,14,0.8,0,0.0,9,0.5,54,3.1,1,0.1,48,2.8,0,0.0,5,0.3,1744,100.0,19,1.1,2,0.1,12,0.7,2,0.1,3,0.2,1725,98.9,1744,100.0,1690,96.9,18,1.0,1672,95.9,54,3.1,1,0.1,53,3.0
1400000US42003260900,42003260900,"Census Tract 2609, Allegheny County, Pennsylvania",1214,100.0,1162,95.7,57,4.7,1099,90.5,2,0.2,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,3,0.2,52,4.3,2,0.2,49,4.0,0,0.0,1,0.1,1214,100.0,25,2.1,3,0.2,15,1.2,1,0.1,6,0.5,1189,97.9,1214,100.0,1162,95.7,23,1.9,1139,93.8,52,4.3,2,0.2,50,4.1
1400000US42003261200,42003261200,"Census Tract 2612, Allegheny County, Pennsylvania",1051,100.0,1026,97.6,866,82.4,160,15.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,2.4,0,0.0,25,2.4,0,0.0,0,0.0,1051,100.0,11,1.0,5,0.5,0,0.0,0,0.0,6,0.6,1040,99.0,1051,100.0,1026,97.6,9,0.9,1017,96.8,25,2.4,2,0.2,23,2.2
1400000US42003261400,42003261400,"Census Tract 2614, Allegheny County, Pennsylvania",2473,100.0,2414,97.6,622,25.2,1755,71.0,9,0.4,1,0.0,0,0.0,0,0.0,8,0.3,12,0.5,7,0.3,9,0.4,59,2.4,2,0.1,55,2.2,0,0.0,2,0.1,2473,100.0,27,1.1,9,0.4,10,0.4,1,0.0,7,0.3,2446,98.9,2473,100.0,2414,97.6,25,1.0,2389,96.6,59,2.4,2,0.1,57,2.3
1400000US42003261500,42003261500,"Census Tract 2615, Allegheny County, Pennsylvania",1672,100.0,1608,96.2,478,28.6,1094,65.4,10,0.6,1,0.1,0,0.0,0,0.0,9,0.5,9,0.5,1,0.1,16,1.0,64,3.8,1,0.1,54,3.2,0,0.0,9,0.5,1672,100.0,17,1.0,11,0.7,3,0.2,0,0.0,3,0.2,1655,99.0,1672,100.0,1608,96.2,15,0.9,1593,95.3,64,3.8,2,0.1,62,3.7
1400000US42003262000,42003262000,"Census Tract 2620, Allegheny County, Pennsylvania",2648,100.0,2581,97.5,1799,67.9,754,28.5,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,18,0.7,0,0.0,9,0.3,67,2.5,5,0.2,56,2.1,3,0.1,3,0.1,2648,100.0,42,1.6,5,0.2,16,0.6,2,0.1,19,0.7,2606,98.4,2648,100.0,2581,97.5,37,1.4,2544,96.1,67,2.5,5,0.2,62,2.3
1400000US42003270100,42003270100,"Census Tract 2701, Allegheny County, Pennsylvania",2649,100.0,2557,96.5,1941,73.3,585,22.1,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,18,0.7,1,0.0,11,0.4,92,3.5,6,0.2,78,2.9,0,0.0,8,0.3,2649,100.0,48,1.8,21,0.8,6,0.2,3,0.1,18,0.7,2601,98.2,2649,100.0,2557,96.5,42,1.6,2515,94.9,92,3.5,6,0.2,86,3.2
